Title,Rating,Votes,Duration,Genre
1. The Unholy Trinity,6.2,294,95,Action
2. Gladiator II,6.5,250000,148,Action
3. Dune: Part Two,8.5,640000,166,Action
4. Venom: The Last Dance,6.0,128000,110,Action
5. The Beekeeper,6.3,161000,105,Action
6. Civil War,7.0,243000,109,Action
7. Twisters,6.5,175000,122,Action
8. The Ministry of Ungentlemanly Warfare,6.8,139000,122,Action
9. Deadpool & Wolverine,7.5,506000,128,Action
10. Kraven the Hunter,5.5,62000,127,Action
11. Carry-On,6.5,171000,119,Action
12. The Fall Guy,6.8,226000,126,Action
13. Furiosa: A Mad Max Saga,7.5,291000,148,Action
14. Madame Web,4.1,103000,116,Action
15. Freaky Tales,6.2,7000,107,Action
16. Cells at Work!,6.7,638,109,Action
17. Sonic the Hedgehog 3,6.9,64000,110,Action
18. The Count of Monte-Cristo,7.6,37000,178,Action
19. Dirty Angels,4.4,3900,104,Action
20. Rebel Ridge,6.8,91000,131,Action
21. Fight or Flight,6.4,14000,102,Action
22. Borderlands,4.7,50000,101,Action
23. Transformers One,7.6,54000,104,Action
24. Argylle,5.6,94000,139,Action
25. Godzilla x Kong: The New Empire,6.0,124000,115,Action
26. Road House,6.2,170000,121,Action
27. Kingdom of the Planet of the Apes,6.8,154000,145,Action
28. Elevation,5.6,24000,91,Action
29. Damsel,6.1,111000,110,Action
30. Bad Boys: Ride or Die,6.5,102000,115,Action
31. Absolution,5.2,8800,112,Action
32. The Prosecutor,6.6,2500,117,Action
33. The Union,5.4,54000,107,Action
34. Maharaja,8.4,70000,141,Action
35. Land of Bad,6.6,52000,113,Action
36. The Crow,4.7,36000,111,Action
37. Red One,6.3,142000,123,Action
38. The Lord of the Rings: The War of the Rohirrim,6.3,33000,134,Action
39. The Instigators,6.2,39000,101,Action
40. Kung Fu Panda 4,6.3,70000,94,Action
41. Homestead,5.2,4100,112,Action
42. Survive,4.6,3000,90,Action
43. Drive-Away Dolls,5.4,24000,84,Action
44. Monkey Man,6.8,93000,121,Action
45. The Killer,5.7,13000,126,Action
46. The Shadow Strays,6.5,9600,144,Action
47. Beverly Hills Cop: Axel F,6.4,82000,118,Action
48. Canary Black,5.4,12000,101,Action
49. Arcadian,5.5,24000,92,Action
50. The Killer's Game,5.8,18000,104,Action
51. Old Guy,5.2,3000,94,Action
52. William Tell,5.7,3000,134,Action
53. 40 Acres,6.9,326,113,Action
54. Attack on Titan the Movie: The Last Attack,9.2,17000,145,Action
55. Uglies,4.7,34000,100,Action
56. Uninvited,5.8,293,93,Action
57. Blitz,6.2,17000,120,Action
58. Under Paris,5.2,37000,104,Action
59. Atlas,5.6,57000,118,Action
60. Thelma,7.0,24000,98,Action
61. Lift,5.5,50000,107,Action
62. Azrael,5.4,12000,86,Action
63. Twilight of the Warriors: Walled In,7.0,10000,126,Action
64. Pushpa: The Rule - Part 2,6.1,58000,201,Action
65. Armor,3.6,4500,89,Action
66. 11 Rebels,6.3,657,155,Action
67. Solo Leveling: ReAwakening,8.8,14000,121,Action
68. Hellboy: The Crooked Man,4.5,14000,99,Action
69. The Silent Hour,6.1,8300,99,Action
70. Apocalypse Z: The Beginning of the End,6.1,21000,117,Action
71. Kalki 2898-AD,7.0,68000,180,Action
72. Brothers,5.4,14000,89,Action
73. Take Cover,5.1,2800,90,Action
74. Trigger Warning,4.6,20000,106,Action
75. Rebel Moon - Part Two: The Scargiver,5.3,60000,122,Action
76. Relay,7.5,124,112,Action
77. Red Right Hand,5.5,6000,111,Action
78. Fighter,6.2,53000,166,Action
79. Dan Da Dan: First Encounter,8.2,2900,83,Action
80. Watchmen: Chapter I,7.1,7000,83,Action
81. Jackpot!,5.8,31000,106,Action
82. Aftermath,5.1,4300,97,Action
83. Weekend in Taipei,5.7,5300,100,Action
84. Amaran,8.1,19000,167,Action
85. Aavesham,7.8,29000,155,Action
86. The Fix,4.7,1500,98,Action
87. Marco,6.8,22000,145,Action
88. Cloud,6.3,1500,124,Action
89. Uprising,6.6,5900,126,Action
90. Utopia,3.6,401,91,Action
91. Trouble,6.2,7100,98,Action
92. Werewolves,4.4,7500,93,Action
93. Harbin,6.2,938,108,Action
94. Classified,3.7,2800,105,Action
95. The Roundup: Punishment,6.6,5600,109,Action
96. No Way Up,4.6,11000,90,Action
97. My Spy: The Eternal City,5.7,11000,112,Action
98. Bougainvillea,6.4,3400,138,Action
99. Paradox Effect,5.8,8800,87,Action
100. Role Play,5.5,19000,100,Action
101. Karma,7.9,1500,167,Action
102. The Last Stand of Ellen Cole,7.1,68,97,Action
103. Descendants: The Rise of Red,4.7,7200,91,Action
104. Watchmen: Chapter II,7.1,3400,90,Action
105. Chief of Station,4.7,4800,97,Action
106. Wynonna Earp: Vengeance,5.5,1700,96,Action
107. Hagen,6.0,1400,139,Action
108. Boneyard,4.1,5200,96,Action
109. Khadaan,7.1,2200,137,Action
110. Night Call,6.8,2300,97,Action
111. Justice League: Crisis on Infinite Earths - Part One,6.2,8800,93,Action
112. Damaged,4.7,7600,97,Action
113. Xiong shi shao nian 2,7.5,354,134,Action
114. Toofan,7.4,8600,145,Action
115. Officer Black Belt,6.9,8700,108,Action
116. Yodha,5.7,9000,130,Action
117. Justice League: Crisis on Infinite Earths - Part Three,6.1,4800,94,Action
118. Shark Warning,3.4,350,94,Action
119. Saripodhaa Sanivaaram,7.0,9900,166,Action
120. Chandu Champion,7.8,34000,142,Action
121. The Quiet Ones,6.1,1000,110,Action
122. My Hero Academia: You're Next,7.0,2600,110,Action
123. Singham Again,4.6,75000,144,Action
124. Gunner,3.2,2800,106,Action
125. Devara Part 1,6.0,21000,176,Action
126. Panda Plan,5.1,1500,99,Action
127. Long Gone Heroes,5.1,1300,101,Action
128. Latency,4.2,2900,94,Action
129. Code 8: Part II,5.7,16000,100,Action
130. Sikandar ka Muqaddar,5.9,25000,142,Action
131. Overlord: The Sacred Kingdom,6.9,1400,135,Action
132. River of Blood,5.0,2000,86,Action
133. Alien: Rubicon,2.5,420,86,Action
134. Baby John,5.1,17000,159,Action
135. Terminator: Skynet Rising,6.7,282,88,Action
136. Escape from the 21st Century,6.4,1000,98,Action
137. Badland Hunters,5.9,13000,107,Action
138. Jigra,6.0,24000,153,Action
139. Vedaa,6.0,4500,145,Action
140. Viduthalai Part 2,7.8,16000,170,Action
141. Demon Slayer: Kimetsu No Yaiba - To the Hashira Training,7.2,8800,104,Action
142. Kanguva,4.5,15000,152,Action
143. Bohurupi,7.9,1700,155,Action
144. One More Shot,5.4,3800,103,Action
145. Duchess,4.6,1600,114,Action
146. Joe Baby,5.1,97,86,Action
147. Son's Will,7.4,1000,148,Action
148. The Wages of Fear,4.6,4200,104,Action
149. Lal Salaam,4.5,1400,150,Action
150. Vettaiyan,6.9,40000,163,Action
151. Striking Rescue,5.6,676,111,Action
152. Raayan,6.5,11000,145,Action
153. Black Heat,8.1,133,93,Action
154. Captain Miller,6.9,11000,157,Action
155. A.R.M,7.1,8900,150,Action
156. Hanu Man,7.7,29000,158,Action
157. The Twisters,2.6,393,86,Action
158. Hitpig,5.1,1100,86,Action
159. Escape,6.4,2200,94,Action
160. Anaconda,4.9,665,84,Action
161. Ka Whawhai Tonu,7.2,199,115,Action
162. City Hunter,6.3,5700,102,Action
163. Elyas,6.1,1500,105,Action
164. Justice League: Crisis on Infinite Earths - Part Two,5.5,5600,94,Action
165. Despatch,4.4,4500,153,Action
166. Bade Miyan Chote Miyan,3.7,39000,163,Action
167. The Courier,6.0,4500,101,Action
168. The Family Star,5.4,5600,159,Action
169. Hijack 1971,6.8,3400,100,Action
170. S.T.A.L.K.E.R.: Shadow of the Zone,4.9,604,71,Action
171. Ultraman: Rising,6.9,6600,117,Action
172. Bagheera,6.7,7500,158,Action
173. Dominique,5.3,2300,100,Action
174. Cash Out,4.8,3100,92,Action
175. Alienoid: The Return to the Future,6.5,2700,122,Action
176. Article 370,7.8,25000,158,Action
177. The Greatest of All Time,5.7,23000,183,Action
178. Deep Six,3.6,280,98,Action
180. Handsome Guys,6.5,953,101,Action
181. Thangalaan,6.5,6800,156,Action
182. Baby Invasion,4.6,568,80,Action
183. Mani nude,6.6,55,84,Action
184. Prey,3.7,3400,86,Action
185. Sixty Minutes,5.7,5300,88,Action
186. Guntur Karam,5.4,25000,159,Action
187. Megamind vs. The Doom Syndicate,2.5,5700,83,Action
188. Lights Out,4.9,1800,90,Action
189. A Legend,4.7,1000,129,Action
190. Life After Fighting,6.4,2100,126,Action
191. Pani,6.9,3300,143,Action
192. One Fast Move,5.0,2300,108,Action
193. Troubleshooters,6.5,435,110,Action
194. Agent Recon,2.4,742,85,Action
195. Double iSmart,2.9,2200,156,Action
196. Die Hart: Die Harter,4.3,5600,92,Action
197. 200% Wolf,5.9,1300,98,Action
198. Agni,7.2,15000,122,Action
199. Levels,5.0,1600,93,Action
201. The Price of Money: A Largo Winch Adventure,5.1,1300,100,Action
202. Yolo,6.9,3800,129,Action
203. Darkness of Man,4.7,3300,109,Action
204. Saindhav,5.0,1600,138,Action
205. Gandhi 3,5.7,244,143,Action
206. Akabane Honeko no Bodyguard,6.1,47,117,Action
207. Death Whisperer 2,6.3,1500,110,Action
208. Serra das Almas,5.5,41,120,Action
209. The Clean Up Crew,4.2,1300,95,Action
"210. Love, Courage and the Battle of Bushy Run",5.0,190,113,Action
211. Rifle Club,7.0,4600,113,Action
212. Kingdom 4: Return of the Great General,7.1,1400,145,Action
213. Air Force One Down,4.4,2900,84,Action
214. Raqa,5.6,299,107,Action
215. Gone with the Dead the Movie,4.2,51,96,Action
216. Alien Country,4.4,387,96,Action
217. Siren,6.4,3000,154,Action
218. Auron Mein Kahan Dum Tha,6.4,41000,150,Action
219. The Thundermans Return,5.0,1900,70,Action
220. Ayalaan,5.9,4000,155,Action
221. Tillu Square,6.6,3500,137,Action
222. Savi,6.1,35000,126,Action
223. Revolver,5.4,918,114,Action
224. Mongol,8.6,104,155,Action
225. Eagle,5.9,5000,159,Action
226. Dark Match,5.4,1100,94,Action
227. Fluxx,6.0,120,100,Action
228. Sasan,8.7,83,155,Action
229. Garudan,7.1,3400,133,Action
230. Razakar: The Silent Genocide of Hyderabad,7.4,5300,166,Action
231. Bhaje Vaayu Vegam,6.1,769,136,Action
232. The Ballad of Davy Crockett,4.6,255,96,Action
233. Ferry 2,5.6,3900,94,Action
234. Bidurbhai,9.2,405,148,Action
235. Everybody Loves Jenifa,8.3,97,135,Action
236. Seeds,5.0,221,82,Action
237. Go for Broke,5.7,286,115,Action
238. Por,5.1,625,154,Action
240. All the Lost Ones,3.7,271,106,Action
241. Mr. Bachchan,3.6,5300,150,Action
242. Arena Wars,4.9,2200,96,Action
244. The Friendly,8.4,19,101,Action
245. Kahar: Kapla High Council,7.0,492,102,Action
246. Mathu Vadalara 2,7.0,1700,139,Action
247. Hitler,5.2,313,128,Action
248. Baby Assassins: Nice Days,7.2,340,103,Action
249. Hounds of War,4.5,2000,95,Action
250. Citizen of a Kind,6.7,892,114,Action
251. Non Negotiable,5.4,1200,87,Action
252. Kill Em All 2,4.1,1400,88,Action
253. Devil's Knight,5.3,962,90,Action
254. Warning 2,7.1,898,125,Action
255. Blood Star,6.4,6100,97,Action
256. Malaikottai Vaaliban,6.0,4200,156,Action
257. Shark Island,3.2,125,81,Action
258. Gangs of Godavari,4.9,917,165,Action
259. Rode College,6.6,434,168,Action
260. Hunt the Wicked,5.4,156,102,Action
261. Touchdown,6.8,14,78,Action
262. Dragon Ball Kai: Doragon Bôru Kai,8.5,84,82,Action
263. Next to Us,4.8,229,125,Action
264. Operation Valentine,5.3,1400,133,Action
265. Dark Fusion,8.5,241,90,Action
266. Gladiators,4.5,109,95,Action
267. Vanvaas,6.6,1500,160,Action
268. Devaki Nandana Vasudeva,6.5,2800,128,Action
"269. I, the Executioner",6.3,2000,118,Action
270. High Forces,5.8,572,119,Action
271. KA,7.0,1700,151,Action
272. 72 Hours,4.0,335,87,Action
273. Max,7.1,3500,132,Action
274. Guy Manley: Super Spy,4.2,154,92,Action
275. Yudhra,4.9,13000,142,Action
276. Invasion,4.8,739,91,Action
277. Harom Hara,6.6,3100,154,Action
278. The Tiger's Apprentice,5.7,2200,84,Action
279. Drive Back,4.5,616,94,Action
280. How to Rob a Bank,6.6,4300,88,Action
281. Freedom,5.9,1400,110,Action
282. Athhoi,7.4,213,158,Action
283. Cesium Fallout,6.3,882,135,Action
284. Sunset Superman,5.5,284,81,Action
285. Bureau 749,4.0,575,123,Action
286. UI,6.8,5800,135,Action
287. The Last Kumite,4.6,2400,105,Action
288. Sobanggwan,5.7,241,106,Action
289. Murder Company,3.6,1600,86,Action
290. Outlaw,5.2,969,82,Action
291. Angels Fallen: Warriors of Peace,4.8,5800,103,Action
292. Ryan's World the Movie: Titan Universe Adventure,1.8,726,80,Action
293. Baki Hanma VS Kengan Ashura,5.7,2000,62,Action
294. The Last Front,5.5,635,98,Action
295. Wanted Man,4.8,2600,85,Action
296. Sunray: Fallen Soldier,4.3,698,115,Action
297. GTMax,5.0,1300,100,Action
298. Crakk - Jeethegaa Toh Jiyegaa!,4.7,6500,154,Action
299. Golden Kamuy,6.3,2600,127,Action
300. Mura,7.2,6300,129,Action
301. Mission: Cross,6.1,2700,105,Action
302. Turbo,5.9,3700,155,Action
303. Je jatt Vigarh gya,5.6,834,132,Action
304. Heart of the Hunter,4.7,2200,105,Action
305. Peter Five Eight,3.5,1100,100,Action
306. Bachhala Malli,8.2,3900,140,Action
307. The Bodyguard,6.6,37,87,Action
308. Sheriff,6.9,1200,133,Action
309. Operation Blood Hunt,3.4,511,93,Action
310. Martin,2.2,36000,147,Action
311. The Lockdown,4.3,623,117,Action
312. Pottel,8.1,2700,148,Action
313. The Kingdom,7.0,144,133,Action
314. Deaner '89,5.8,456,90,Action
315. Operation Undead,4.7,436,110,Action
316. Ghosts of Red Ridge,3.2,174,81,Action
317. Matka,4.7,602,156,Action
318. 24 Hours to D-Day,3.5,81,83,Action
319. They Call Her Death,5.4,195,92,Action
320. Rogue Elements: A Ryan Drake Story,4.3,1100,44,Action
321. Fighting the Fire,8.5,1700,115,Action
322. DNA,5.1,212,156,Action
323. Sorgavaasal,6.6,1400,138,Action
324. The Hangman,3.3,1000,92,Action
325. Rajakili,5.1,620,122,Action
326. Dharmarakshak Mahaveer Chhatrapati Sambhaji Maharaj,8.2,669,174,Action
327. Six jours,5.7,260,95,Action
328. Continental Split,3.5,566,88,Action
329. Fight Another Day,4.9,375,97,Action
330. Cassino in Ischia,4.4,260,113,Action
331. Bangkok Breaking: Fa Narok Mueang Thewada,5.8,695,146,Action
332. Nice Girls,4.2,1200,92,Action
333. Kondal,5.3,795,147,Action
334. Witch Hunter,4.8,26,80,Action
335. Get Fast,3.7,477,88,Action
336. 12 Gaun,6.3,934,147,Action
337. Snow White and the Seven Samurai,3.1,313,88,Action
338. Bhaiyya Ji,4.8,7400,150,Action
339. Sucha Soorma,6.4,953,136,Action
340. School of Magical Animals 3,5.7,346,105,Action
341. Bionic,4.3,1800,110,Action
342. Conquer: Lahad Datu,6.6,547,120,Action
343. Thundu,5.0,921,125,Action
344. Mechanic Rocky,6.4,3500,156,Action
345. Zebra,7.2,3200,164,Action
346. Rathnam,5.4,3700,155,Action
347. Gatao: Like Father Like Son,5.7,250,131,Action
348. Roadkill,3.7,694,90,Action
349. War of the Worlds: Extinction,3.0,212,84,Action
350. Naam,6.4,284,136,Action
351. No Time to Spy: A Loud House Movie,6.3,490,81,Action
352. Mahadev Ka Gorakhpur,7.5,396,131,Action
353. Mobile Suit Gundam SEED Freedom,6.6,980,124,Action
354. Barroz,3.4,1000,155,Action
355. The Last Ronin,4.9,591,115,Action
356. Alangu,8.0,1200,131,Action
357. Hellhound,4.3,522,103,Action
359. Bloody Beggar,6.2,4400,134,Action
360. Bastar: The Naxal Story,6.4,3300,124,Action
361. Big City Greens the Movie: Spacecation,6.2,575,83,Action
362. The Unbreakable Bunch,7.5,33,85,Action
363. Bangkok Dog,4.8,239,85,Action
364. Mu zhong wu ren 2,6.6,540,90,Action
365. Pusaka,5.2,190,90,Action
366. Virunnu,4.0,950,125,Action
367. Snatched,6.1,533,101,Action
368. Return to the Ring,5.3,751,106,Action
369. The Wolf,3.4,39,87,Action
370. Ruslaan,3.3,1300,120,Action
371. Viswam,4.2,652,155,Action
372. 12 to Midnight,3.6,294,96,Action
373. Lady Scorpions,3.6,374,101,Action
374. Chhota Bheem and the Curse of Damyaan,4.8,2300,145,Action
375. Anchakkallakokkan,6.6,1000,126,Action
376. Bheema,5.7,966,148,Action
377. Sons of Rizk 3,6.6,1800,125,Action
378. Pimpinero: Blood and Oil,5.6,573,121,Action
379. The Mick and the Trick,4.8,82,96,Action
380. Blade of Fury,6.1,137,90,Action
381. The Last of Us: Immunity,4.4,31,64,Action
382. Agents,3.3,948,82,Action
383. Naa Saami Ranga,4.5,1200,150,Action
384. Midas,4.6,346,85,Action
386. The Plot,4.8,398,100,Action
387. The Lost Tiger,7.9,51,90,Action
388. Lie Zhan,6.6,82,93,Action
389. Rats!,6.5,166,85,Action
390. First Nights at Freddy's,9.4,19,98,Action
391. Taken from Rio Bravo,3.0,322,80,Action
392. Hunting with Tigers,5.6,556,109,Action
393. Bull Shark 2,2.8,209,75,Action
394. Crisis Negotiators,6.7,744,120,Action
395. Zero,5.9,83,88,Action
396. WWII: Operation Phoenix,5.8,98,106,Action
397. Malayalee from India,5.6,5100,160,Action
398. Dirty Money,5.6,178,100,Action
400. Alpha.,6.9,265,100,Action
401. Bhimaa,5.1,1200,141,Action
402. Dange,5.3,806,154,Action
403. Road Wars: Max Fury,2.0,368,83,Action
404. Weapon,5.4,5500,120,Action
405. Big Rage,3.6,174,115,Action
406. 6 Hours Away,4.0,254,93,Action
407. Lisabi: The Uprising,5.2,141,107,Action
408. Clone Cops,5.8,268,96,Action
410. Stuntman,6.9,204,114,Action
411. (Pri)sons,5.0,293,100,Action
412. Nu Huo 12 Xiao Shi,6.0,55,86,Action
413. American Warrior,8.4,24,89,Action
414. Villain - Life of a Gangster,8.9,164,141,Action
415. Purushothamudu,5.1,2300,120,Action
416. Inanimate Insanity II: The Movie,8.2,244,106,Action
417. I Heart Robots,4.6,2400,76,Action
418. Love You to Debt,6.3,772,135,Action
419. Bonnie,7.3,43,120,Action
420. Premalo,7.3,1100,128,Action
421. Major Grom: The Game,6.1,1900,168,Action
422. Spiders on a Plane,5.0,380,78,Action
423. Customs Frontline,5.5,528,115,Action
424. Genis Aile 4: Cevahir & Ulvi,4.7,255,90,Action
425. Ape X Mecha Ape: New World Order,2.9,145,87,Action
427. Bad Boyz,3.2,736,150,Action
428. Art of Eight Limbs,4.0,325,101,Action
429. September Babies,5.5,295,94,Action
430. Drive,5.6,355,90,Action
431. The Epidemic,5.9,71,95,Action
432. Marni: The Story of Wewe Gombel,5.8,230,119,Action
433. Taklee Genesis x Worlds Collide,5.4,428,146,Action
434. Iravinil Aatam Par,3.3,154,118,Action
435. Echo 8,6.1,1300,95,Action
436. Sikaar,8.3,686,150,Action
437. Chong jian tian ri,6.7,58,105,Action
438. Sector 17,5.4,1300,146,Action
439. Sous écrous,5.6,100,111,Action
440. Appu,8.1,189,92,Action
441. The Actor,3.4,738,128,Action
442. Checkmate,4.3,397,104,Action
443. Blocking the Horse,5.4,26,94,Action
444. Yi ren zhi xia,5.2,213,134,Action
445. Crosspoint,6.7,57,100,Action
446. Jorge da Capadócia,5.9,160,119,Action
447. Mummy Shark,2.0,186,66,Action
448. Kali,5.2,425,96,Action
449. Rendel: Cycle of Revenge,3.6,250,99,Action
451. Ship of the Damned,2.8,309,88,Action
452. Ghost Killer,7.0,82,105,Action
453. Hit List,5.5,316,125,Action
454. The Infallibles,4.8,781,99,Action
455. The Charisma Killers,6.1,661,101,Action
456. The Moon Thieves,6.0,287,108,Action
459. The Heist,6.9,2000,120,Action
460. Tòkunbò,3.9,300,113,Action
461. Formed Police Unit,4.7,1400,120,Action
462. Mutant,4.4,115,90,Action
463. Kizumonogatari: Koyomi Vamp,7.1,106,144,Action
464. The Experts,6.1,304,121,Action
465. Aserb: The Squadron,5.2,321,120,Action
466. Babu,7.2,188,142,Action
467. Vixen,5.3,341,88,Action
468. Paradise,6.9,82,83,Action
469. Chaari 111,4.8,267,130,Action
470. Mazhai Pidikatha Manithan,4.5,429,133,Action
471. Mirza: Part 1 - Joker,6.8,242,165,Action
472. Toemalog,6.4,127,85,Action
473. Buddy,3.8,357,137,Action
474. Umro Ayyar - A New Beginning,6.9,676,135,Action
475. Prepare to Die,4.5,244,93,Action
476. The Day Everything Changed,8.0,80,97,Action
477. The Bouncer,4.1,100,78,Action
478. Sabari,6.5,5400,129,Action
479. Yuva,5.7,848,153,Action
481. My Fathers' Daughter,6.5,83,78,Action
482. Star Abyss,3.8,265,86,Action
483. Andromeda: 1883,4.0,19,75,Action
484. Camp Blood: Clown Shark,3.3,92,70,Action
485. Spirit Riser,6.6,37,98,Action
486. Sayen: The Huntress,4.4,259,88,Action
487. Thiragabadara Saami,3.9,117,115,Action
488. The Grey Men,6.5,74,97,Action
489. Appudo Ippudo Eppudo,4.7,235,120,Action
490. My Redneck Neighbor: Chapter 2 - Let the Games Begin,5.8,10,55,Action
491. Tariq,6.2,18,122,Action
492. The Captives,3.5,68,73,Action
493. London Gangsters,4.6,12,104,Action
494. The Slave and the Sorcerer,6.6,43,86,Action
496. Firework,6.1,13,60,Action
497. Hakkenden,6.0,81,149,Action
499. Red vs. Blue: Restoration,5.6,144,85,Action
500. Türkler Çildirmis Olmali 2: Mavi Vatan,2.2,168,100,Action
501. The Miranda Brothers,4.4,191,99,Action
502. Buying Time,6.4,503,84,Action
503. Hrashwo Deergha,7.6,102,150,Action
504. The Desperate Chase,5.6,72,110,Action
506. Shekko,5.9,609,120,Action
509. Kill Craft,2.4,375,99,Action
510. Samandar,7.7,141,172,Action
511. Tokusou Sentai Dekaranger 20th: Fireball Booster,7.2,36,50,Action
513. Mission: Chapter 1,5.9,1700,144,Action
515. Thug in a Suit,6.0,152,100,Action
516. South Side Hero,5.6,38,92,Action
517. Death Game,6.3,26,88,Action
518. Kadakan,4.0,114,128,Action
522. Fyre Rises,6.2,326,110,Action
523. Bandaa Singh Chaudhary,6.0,5200,113,Action
524. Bloody Escape,5.5,57,100,Action
525. Naag Bhoomi,5.7,9,130,Action
526. Purushothamudu,7.9,21,120,Action
528. Re Xue Ran Shao,7.3,57,113,Action
529. Mavr,6.3,10,83,Action
530. The Circuit 4: Faith Fighter,4.5,92,90,Action
531. Diabel,5.0,281,108,Action
532. Thankamani,4.6,233,156,Action
534. Oru Anveshanathinte Thudakkam,6.9,834,181,Action
536. Breaking and Re-entering,5.8,462,109,Action
537. Game On,5.2,2300,140,Action
538. Kung Fu Games,3.3,390,98,Action
540. Neo-Dome,6.6,18,15,Action
541. Mega Twisters,2.5,56,75,Action
542. Seetha Kalyana Vaibhogame,8.6,2000,146,Action
543. Waspzilla,4.3,137,80,Action
544. Sentimentaaal,4.9,991,135,Action
545. Black Storm,6.7,70,97,Action
547. Rock 'n' Roll Ringo,6.1,60,101,Action
548. Nothing Even Matters,5.8,82,90,Action
549. The Omicron Killer,2.9,597,98,Action
550. Fûto Tantei: Kamen Rider Skull no Shôzô,7.4,49,82,Action
551. Kaalapatthar,6.2,1000,113,Action
552. Shu Si Yi Bo,6.7,39,91,Action
553. Transformers Prime: Galavatron's Revenge,4.5,16,104,Action
555. Pariah Volume 1: Every Street Dog Has a Name,6.8,392,138,Action
556. Where Is Gilgamesh?,8.9,640,90,Action
557. Timuchin,5.9,33,78,Action
558. The Last Chainsaw Massacre,3.7,43,75,Action
559. The Vampire and the Vigilante,3.6,54,75,Action
561. Iddaru,8.7,297,148,Action
562. Dark World,4.9,19,135,Action
564. Anunnakiler,2.5,467,76,Action
565. Zénithal,5.4,86,80,Action
"566. Silex and the City, le film",4.9,54,77,Action
567. Texas Twister,2.5,161,88,Action
568. Nintama Rantaro Dokutake Ninja-tai Saikyou no Gunshi,7.1,41,90,Action
570. Gold Raiders,2.0,192,88,Action
571. Raanti,6.5,1100,115,Action
572. Rang De Basanti,7.5,160,174,Action
573. Young Lion of the West,5.3,109,93,Action
575. Agastya - Chapter 1,6.6,612,168,Action
576. Jathara,7.8,1100,129,Action
577. Gravediggers,6.1,33,91,Action
578. Roudhra Rupaya,7.2,2000,132,Action
580. Sarangadhariya,8.3,3100,150,Action
581. The Escapee 3: The Final Escape,2.8,69,83,Action
582. Ballistic,2.2,164,95,Action
583. Soodhu Kavvum 2: Naatum Naatu Makkalum,3.7,211,129,Action
584. The Evil Three,6.5,1000,30,Action
585. Karma,4.4,50,111,Action
588. Cholo Zombies,4.6,106,96,Action
